gene,uniprot,oid,version,panel,synapse_id,filename
AXL,P30530,OID20363,v1,Cardiometabolic,syn51470342,AXL_P30530_OID20363_v1_Cardiometabolic.tar
AZI2,Q9H6S1,OID31056,v1,Neurology_II,syn52363011,AZI2_Q9H6S1_OID31056_v1_Neurology_II.tar
AZU1,P20160,OID20309,v1,Cardiometabolic,syn51471433,AZU1_P20160_OID20309_v1_Cardiometabolic.tar
B2M,P61769,OID30725,v1,Inflammation_II,syn52362971,B2M_P61769_OID30725_v1_Inflammation_II.tar
B3GAT3,O94766,OID30165,v1,Cardiometabolic_II,syn52362582,B3GAT3_O94766_OID30165_v1_Cardiometabolic_II.tar
B3GNT7,Q8NFL0,OID30281,v1,Cardiometabolic_II,syn52362302,B3GNT7_Q8NFL0_OID30281_v1_Cardiometabolic_II.tar
B4GALT1,P15291,OID20780,v1,Inflammation,syn51470389,B4GALT1_P15291_OID20780_v1_Inflammation.tar
B4GAT1,O43505,OID21127,v1,Neurology,syn51469592,B4GAT1_O43505_OID21127_v1_Neurology.tar
BABAM1,Q9NWV8,OID30466,v1,Inflammation_II,syn52361913,BABAM1_Q9NWV8_OID30466_v1_Inflammation_II.tar
BACH1,O14867,OID20505,v1,Inflammation,syn51469172,BACH1_O14867_OID20505_v1_Inflammation.tar
BAG3,O95817,OID20972,v1,Neurology,syn51469603,BAG3_O95817_OID20972_v1_Neurology.tar
BAG4,O95429,OID30474,v1,Inflammation_II,syn52362393,BAG4_O95429_OID30474_v1_Inflammation_II.tar
BAG6,P46379,OID20114,v1,Cardiometabolic,syn51471463,BAG6_P46379_OID20114_v1_Cardiometabolic.tar
BAIAP2,Q9UQB8,OID21250,v1,Oncology,syn51471142,BAIAP2_Q9UQB8_OID21250_v1_Oncology.tar
BAMBI,Q13145,OID21267,v1,Oncology,syn51468786,BAMBI_Q13145_OID21267_v1_Oncology.tar
BANK1,Q8NDB2,OID20594,v1,Inflammation,syn51468990,BANK1_Q8NDB2_OID20594_v1_Inflammation.tar
BAP18,Q8IXM2,OID31150,v1,Neurology_II,syn52361977,BAP18_Q8IXM2_OID31150_v1_Neurology_II.tar
BATF,Q16520,OID30896,v1,Neurology_II,syn52362463,BATF_Q16520_OID30896_v1_Neurology_II.tar
BAX,Q07812,OID20856,v1,Neurology,syn51470918,BAX_Q07812_OID20856_v1_Neurology.tar
BCAM,P50895,OID21076,v1,Neurology,syn51471291,BCAM_P50895_OID21076_v1_Neurology.tar
BCAN,Q96GW7,OID20998,v1,Neurology,syn51471201,BCAN_Q96GW7_OID20998_v1_Neurology.tar
BCAT1,P54687,OID30312,v1,Cardiometabolic_II,syn52362131,BCAT1_P54687_OID30312_v1_Cardiometabolic_II.tar
BCAT2,O15382,OID30844,v1,Neurology_II,syn52362755,BCAT2_O15382_OID30844_v1_Neurology_II.tar
BCHE,P06276,OID30717,v1,Inflammation_II,syn52362721,BCHE_P06276_OID30717_v1_Inflammation_II.tar
BCL2,P10415,OID31454,v1,Oncology_II,syn52362865,BCL2_P10415_OID31454_v1_Oncology_II.tar
BCL2L1,Q07817,OID31152,v1,Neurology_II,syn52362783,BCL2L1_Q07817_OID31152_v1_Neurology_II.tar
BCL2L11,O43521-2,OID20513,v1,Inflammation,syn51470273,BCL2L11_O43521-2_OID20513_v1_Inflammation.tar
BCL2L15,Q5TBC7,OID30498,v1,Inflammation_II,syn52362681,BCL2L15_Q5TBC7_OID30498_v1_Inflammation_II.tar
BCL7A,Q4VC05,OID31218,v1,Oncology_II,syn52362485,BCL7A_Q4VC05_OID31218_v1_Oncology_II.tar
BCL7B,Q9BQE9,OID31421,v1,Oncology_II,syn52363036,BCL7B_Q9BQE9_OID31421_v1_Oncology_II.tar
BCR,P11274,OID20558,v1,Inflammation,syn51469058,BCR_P11274_OID20558_v1_Inflammation.tar
BDNF,P23560,OID30373,v1,Cardiometabolic_II,syn52362065,BDNF_P23560_OID30373_v1_Cardiometabolic_II.tar
BECN1,Q14457,OID30220,v1,Cardiometabolic_II,syn52361970,BECN1_Q14457_OID30220_v1_Cardiometabolic_II.tar
BEX3,Q00994,OID31202,v1,Oncology_II,syn52361260,BEX3_Q00994_OID31202_v1_Oncology_II.tar
BGLAP,P02818,OID30389,v1,Cardiometabolic_II,syn52362521,BGLAP_P02818_OID30389_v1_Cardiometabolic_II.tar
BGN,P21810,OID21198,v1,Oncology,syn51471385,BGN_P21810_OID21198_v1_Oncology.tar
BHLHE40,O14503,OID30873,v1,Neurology_II,syn52363582,BHLHE40_O14503_OID30873_v1_Neurology_II.tar
BHMT2,Q9H2M3,OID30051,v1,Cardiometabolic_II,syn52362462,BHMT2_Q9H2M3_OID30051_v1_Cardiometabolic_II.tar
BID,P55957,OID20517,v1,Inflammation,syn51469617,BID_P55957_OID20517_v1_Inflammation.tar
BIN2,Q9UBW5,OID21067,v1,Neurology,syn51470232,BIN2_Q9UBW5_OID21067_v1_Neurology.tar
BIRC2,Q13490,OID21217,v1,Oncology,syn51471445,BIRC2_Q13490_OID21217_v1_Oncology.tar
BLMH,Q13867,OID20336,v1,Cardiometabolic,syn51469032,BLMH_Q13867_OID20336_v1_Cardiometabolic.tar
BLNK,Q8WV28,OID30541,v1,Inflammation_II,syn52362578,BLNK_Q8WV28_OID30541_v1_Inflammation_II.tar
BLOC1S2,Q6QNY1,OID30856,v1,Neurology_II,syn52361269,BLOC1S2_Q6QNY1_OID30856_v1_Neurology_II.tar
BLOC1S3,Q6QNY0,OID31106,v1,Neurology_II,syn52361352,BLOC1S3_Q6QNY0_OID31106_v1_Neurology_II.tar
BLVRB,P30043,OID21141,v1,Neurology,syn51469870,BLVRB_P30043_OID21141_v1_Neurology.tar
BMP10,O95393,OID30575,v1,Inflammation_II,syn52361835,BMP10_O95393_OID30575_v1_Inflammation_II.tar
BMP4,P12644,OID20994,v1,Neurology,syn51471070,BMP4_P12644_OID20994_v1_Neurology.tar
BMP6,P22004,OID20111,v1,Cardiometabolic,syn51468606,BMP6_P22004_OID20111_v1_Cardiometabolic.tar
BMPER,Q8N8U9,OID30615,v1,Inflammation_II,syn52361928,BMPER_Q8N8U9_OID30615_v1_Inflammation_II.tar
BNIP2,Q12982,OID30292,v1,Cardiometabolic_II,syn52362229,BNIP2_Q12982_OID30292_v1_Cardiometabolic_II.tar
BNIP3L,O60238,OID30525,v1,Inflammation_II,syn52362866,BNIP3L_O60238_OID30525_v1_Inflammation_II.tar
BOC,Q9BWV1,OID20116,v1,Cardiometabolic,syn51468772,BOC_Q9BWV1_OID20116_v1_Cardiometabolic.tar
BOLA1,Q9Y3E2,OID30837,v1,Neurology_II,syn52361865,BOLA1_Q9Y3E2_OID30837_v1_Neurology_II.tar
BOLA2_BOLA2B,Q9H3K6,OID30267,v1,Cardiometabolic_II,syn52361691,BOLA2_BOLA2B_Q9H3K6_OID30267_v1_Cardiometabolic_II.tar
BPIFA2,Q96DR5,OID30279,v1,Cardiometabolic_II,syn52362807,BPIFA2_Q96DR5_OID30279_v1_Cardiometabolic_II.tar
BPIFB1,Q8TDL5,OID20308,v1,Cardiometabolic,syn51468865,BPIFB1_Q8TDL5_OID20308_v1_Cardiometabolic.tar
BPIFB2,Q8N4F0,OID30311,v1,Cardiometabolic_II,syn52362951,BPIFB2_Q8N4F0_OID30311_v1_Cardiometabolic_II.tar
BRAP,Q7Z569,OID31506,v1,Oncology_II,syn52362339,BRAP_Q7Z569_OID31506_v1_Oncology_II.tar
BRD1,O95696,OID31259,v1,Oncology_II,syn52363522,BRD1_O95696_OID31259_v1_Oncology_II.tar
BRD2,P25440,OID30826,v1,Neurology_II,syn52361478,BRD2_P25440_OID30826_v1_Neurology_II.tar
BRD3,Q15059,OID30093,v1,Cardiometabolic_II,syn52363663,BRD3_Q15059_OID30093_v1_Cardiometabolic_II.tar
BRDT,Q58F21,OID30179,v1,Cardiometabolic_II,syn52361467,BRDT_Q58F21_OID30179_v1_Cardiometabolic_II.tar
BRK1,Q8WUW1,OID20883,v1,Neurology,syn51469936,BRK1_Q8WUW1_OID20883_v1_Neurology.tar
BRME1,Q0VDD7,OID30847,v1,Neurology_II,syn52361790,BRME1_Q0VDD7_OID30847_v1_Neurology_II.tar
BRSK2,Q8IWQ3,OID31042,v1,Neurology_II,syn52362724,BRSK2_Q8IWQ3_OID31042_v1_Neurology_II.tar
BSG,P35613,OID20626,v1,Inflammation,syn51471145,BSG_P35613_OID20626_v1_Inflammation.tar
BSND,Q8WZ55,OID31184,v1,Oncology_II,syn52361365,BSND_Q8WZ55_OID31184_v1_Oncology_II.tar
BST1,Q10588,OID21051,v1,Neurology,syn51471040,BST1_Q10588_OID21051_v1_Neurology.tar
BST2,Q10589,OID21029,v1,Neurology,syn51470980,BST2_Q10589_OID21029_v1_Neurology.tar
BTC,P35070,OID21199,v1,Oncology,syn51471323,BTC_P35070_OID21199_v1_Oncology.tar
BTD,P43251,OID30754,v1,Inflammation_II,syn52362517,BTD_P43251_OID30754_v1_Inflammation_II.tar
BTLA,Q7Z6A9,OID31237,v1,Oncology_II,syn52362987,BTLA_Q7Z6A9_OID31237_v1_Oncology_II.tar
BTN1A1,Q13410,OID31363,v1,Oncology_II,syn52362950,BTN1A1_Q13410_OID31363_v1_Oncology_II.tar
BTN2A1,Q7KYR7,OID20713,v1,Inflammation,syn51471278,BTN2A1_Q7KYR7_OID20713_v1_Inflammation.tar
BTN3A2,P78410,OID20540,v1,Inflammation,syn51471154,BTN3A2_P78410_OID20540_v1_Inflammation.tar
BTNL10,A8MVZ5,OID31196,v1,Oncology_II,syn52361298,BTNL10_A8MVZ5_OID31196_v1_Oncology_II.tar
C19orf12,Q9NSK7,OID20804,v1,Neurology,syn51468710,C19orf12_Q9NSK7_OID20804_v1_Neurology.tar
C1GALT1C1,Q96EU7,OID30180,v1,Cardiometabolic_II,syn52362471,C1GALT1C1_Q96EU7_OID30180_v1_Cardiometabolic_II.tar
C1QA,P02745,OID20654,v1,Inflammation,syn51471371,C1QA_P02745_OID20654_v1_Inflammation.tar
C1QBP,Q07021,OID31007,v1,Neurology_II,syn52363521,C1QBP_Q07021_OID31007_v1_Neurology_II.tar
C1QL2,Q7Z5L3,OID30515,v1,Inflammation_II,syn52361445,C1QL2_Q7Z5L3_OID30515_v1_Inflammation_II.tar
C1QTNF1,Q9BXJ1,OID20367,v1,Cardiometabolic,syn51470510,C1QTNF1_Q9BXJ1_OID20367_v1_Cardiometabolic.tar
C1QTNF5,Q9BXJ0,OID30618,v1,Inflammation_II,syn52361853,C1QTNF5_Q9BXJ0_OID30618_v1_Inflammation_II.tar
C1QTNF6,Q9BXI9,OID31049,v1,Neurology_II,syn52361491,C1QTNF6_Q9BXI9_OID31049_v1_Neurology_II.tar
C1QTNF9,P0C862,OID30620,v1,Inflammation_II,syn52361515,C1QTNF9_P0C862_OID30620_v1_Inflammation_II.tar
C1R,P00736,OID30753,v1,Inflammation_II,syn52362314,C1R_P00736_OID30753_v1_Inflammation_II.tar
C1RL,Q9NZP8,OID30721,v1,Inflammation_II,syn52361656,C1RL_Q9NZP8_OID30721_v1_Inflammation_II.tar
C1S,P09871,OID30731,v1,Inflammation_II,syn52362466,C1S_P09871_OID30731_v1_Inflammation_II.tar
C2,P06681,OID20410,v1,Cardiometabolic,syn51469688,C2_P06681_OID20410_v1_Cardiometabolic.tar
C2CD2L,O14523,OID20864,v1,Neurology,syn51470991,C2CD2L_O14523_OID20864_v1_Neurology.tar
C2orf69,Q8N8R5,OID30883,v1,Neurology_II,syn52362857,C2orf69_Q8N8R5_OID30883_v1_Neurology_II.tar
C3,P01024,OID30776,v1,Inflammation_II,syn52362034,C3_P01024_OID30776_v1_Inflammation_II.tar
C4BPB,P20851,OID21481,v1,Oncology,syn51469005,C4BPB_P20851_OID21481_v1_Oncology.tar
C5,P01031,OID30744,v1,Inflammation_II,syn52362176,C5_P01031_OID30744_v1_Inflammation_II.tar
C7,P10643,OID30766,v1,Inflammation_II,syn52362935,C7_P10643_OID30766_v1_Inflammation_II.tar
C7orf50,Q9BRJ6,OID31095,v1,Neurology_II,syn52363472,C7orf50_Q9BRJ6_OID31095_v1_Neurology_II.tar
C8B,P07358,OID30719,v1,Inflammation_II,syn52362188,C8B_P07358_OID30719_v1_Inflammation_II.tar
C9,P02748,OID30698,v1,Inflammation_II,syn52362552,C9_P02748_OID30698_v1_Inflammation_II.tar
C9orf40,Q8IXQ3,OID31489,v1,Oncology_II,syn52362945,C9orf40_Q8IXQ3_OID31489_v1_Oncology_II.tar
CA1,P00915,OID20409,v1,Cardiometabolic,syn51470291,CA1_P00915_OID20409_v1_Cardiometabolic.tar
CA11,O75493,OID21195,v1,Oncology,syn51470323,CA11_O75493_OID21195_v1_Oncology.tar
CA12,O43570,OID21344,v1,Oncology,syn51470219,CA12_O43570_OID21344_v1_Oncology.tar
CA13,Q8N1Q1,OID20225,v1,Cardiometabolic,syn51468412,CA13_Q8N1Q1_OID20225_v1_Cardiometabolic.tar
CA14,Q9ULX7,OID21401,v1,Oncology,syn51471249,CA14_Q9ULX7_OID21401_v1_Oncology.tar
CA2,P00918,OID21149,v1,Neurology,syn51469898,CA2_P00918_OID21149_v1_Neurology.tar
CA3,P07451,OID20271,v1,Cardiometabolic,syn51468475,CA3_P07451_OID20271_v1_Cardiometabolic.tar
CA4,P22748,OID20241,v1,Cardiometabolic,syn51468788,CA4_P22748_OID20241_v1_Cardiometabolic.tar
CA5A,P35218,OID20075,v1,Cardiometabolic,syn51469169,CA5A_P35218_OID20075_v1_Cardiometabolic.tar
CA6,P23280,OID21096,v1,Neurology,syn51471356,CA6_P23280_OID21096_v1_Neurology.tar
CA7,P43166,OID31265,v1,Oncology_II,syn52361341,CA7_P43166_OID31265_v1_Oncology_II.tar
CA8,P35219,OID30482,v1,Inflammation_II,syn52362651,CA8_P35219_OID30482_v1_Inflammation_II.tar
CA9,Q16790,OID21417,v1,Oncology,syn51468694,CA9_Q16790_OID21417_v1_Oncology.tar
CABP2,Q9NPB3,OID30916,v1,Neurology_II,syn52361832,CABP2_Q9NPB3_OID30916_v1_Neurology_II.tar
CACNA1C,Q13936,OID30840,v1,Neurology_II,syn52363476,CACNA1C_Q13936_OID30840_v1_Neurology_II.tar
CACNA1H,O95180,OID30064,v1,Cardiometabolic_II,syn52362830,CACNA1H_O95180_OID30064_v1_Cardiometabolic_II.tar
CACNB1,Q02641,OID30820,v1,Neurology_II,syn52362782,CACNB1_Q02641_OID30820_v1_Neurology_II.tar
CACNB3,P54284,OID31039,v1,Neurology_II,syn52363592,CACNB3_P54284_OID31039_v1_Neurology_II.tar
CACYBP,Q9HB71,OID30649,v1,Inflammation_II,syn52362347,CACYBP_Q9HB71_OID30649_v1_Inflammation_II.tar
CADPS,Q9ULU8,OID30915,v1,Neurology_II,syn52363213,CADPS_Q9ULU8_OID30915_v1_Neurology_II.tar
CALB1,P05937,OID21306,v1,Oncology,syn51468413,CALB1_P05937_OID21306_v1_Oncology.tar
CALB2,P22676,OID20801,v1,Neurology,syn51469591,CALB2_P22676_OID20801_v1_Neurology.tar
CALCA,P01258,OID20983,v1,Neurology,syn51470097,CALCA_P01258_OID20983_v1_Neurology.tar
CALCB,P10092,OID31100,v1,Neurology_II,syn52361354,CALCB_P10092_OID31100_v1_Neurology_II.tar
CALCOCO1,Q9P1Z2,OID21387,v1,Oncology,syn51470747,CALCOCO1_Q9P1Z2_OID21387_v1_Oncology.tar
CALCOCO2,Q13137,OID30249,v1,Cardiometabolic_II,syn52362621,CALCOCO2_Q13137_OID30249_v1_Cardiometabolic_II.tar
CALY,Q9NYX4,OID30144,v1,Cardiometabolic_II,syn52361540,CALY_Q9NYX4_OID30144_v1_Cardiometabolic_II.tar
CAMKK1,Q8N5S9,OID21182,v1,Oncology,syn51470753,CAMKK1_Q8N5S9_OID21182_v1_Oncology.tar
CAMLG,P49069,OID30952,v1,Neurology_II,syn52363119,CAMLG_P49069_OID30952_v1_Neurology_II.tar
CAMSAP1,Q5T5Y3,OID31070,v1,Neurology_II,syn52362274,CAMSAP1_Q5T5Y3_OID31070_v1_Neurology_II.tar
CANT1,Q8WVQ1,OID20181,v1,Cardiometabolic,syn51468657,CANT1_Q8WVQ1_OID20181_v1_Cardiometabolic.tar
CAPG,P40121,OID21431,v1,Oncology,syn51469268,CAPG_P40121_OID21431_v1_Oncology.tar
CAPN3,P20807,OID31384,v1,Oncology_II,syn52361534,CAPN3_P20807_OID31384_v1_Oncology_II.tar
CAPS,Q13938,OID31126,v1,Neurology_II,syn52362639,CAPS_Q13938_OID31126_v1_Neurology_II.tar
CARHSP1,Q9Y2V2,OID20859,v1,Neurology,syn51469327,CARHSP1_Q9Y2V2_OID20859_v1_Neurology.tar
CASC3,O15234,OID30921,v1,Neurology_II,syn52362997,CASC3_O15234_OID30921_v1_Neurology_II.tar
CASP1,P29466,OID20854,v1,Neurology,syn51470810,CASP1_P29466_OID20854_v1_Neurology.tar
CASP10,Q92851,OID20893,v1,Neurology,syn51469344,CASP10_Q92851_OID20893_v1_Neurology.tar
CASP2,P42575,OID20555,v1,Inflammation,syn51471295,CASP2_P42575_OID20555_v1_Inflammation.tar
CASP3,P42574,OID20305,v1,Cardiometabolic,syn51470489,CASP3_P42574_OID20305_v1_Cardiometabolic.tar
CASP4,P49662,OID31276,v1,Oncology_II,syn52363542,CASP4_P49662_OID31276_v1_Oncology_II.tar
CASP7,P55210,OID31135,v1,Neurology_II,syn52362781,CASP7_P55210_OID31135_v1_Neurology_II.tar
CASP8,Q14790,OID21414,v1,Oncology,syn51468787,CASP8_Q14790_OID21414_v1_Oncology.tar
CASP9,P55211,OID30530,v1,Inflammation_II,syn52362026,CASP9_P55211_OID30530_v1_Inflammation_II.tar
CASQ2,O14958,OID30063,v1,Cardiometabolic_II,syn52362112,CASQ2_O14958_OID30063_v1_Cardiometabolic_II.tar
CAT,P04040,OID30712,v1,Inflammation_II,syn52361254,CAT_P04040_OID30712_v1_Inflammation_II.tar
CBLIF,P27352,OID20179,v1,Cardiometabolic,syn51470926,CBLIF_P27352_OID20179_v1_Cardiometabolic.tar
CBLN1,P23435,OID30851,v1,Neurology_II,syn52361680,CBLN1_P23435_OID30851_v1_Neurology_II.tar
CBLN4,Q9NTU7,OID21386,v1,Oncology,syn51469466,CBLN4_Q9NTU7_OID21386_v1_Oncology.tar
CBS,P35520,OID30200,v1,Cardiometabolic_II,syn52362571,CBS_P35520_OID30200_v1_Cardiometabolic_II.tar
CBX2,Q14781,OID30177,v1,Cardiometabolic_II,syn52361960,CBX2_Q14781_OID30177_v1_Cardiometabolic_II.tar
CC2D1A,Q6P1N0,OID20958,v1,Neurology,syn51468517,CC2D1A_Q6P1N0_OID20958_v1_Neurology.tar
CCAR2,Q8N163,OID31077,v1,Neurology_II,syn52363501,CCAR2_Q8N163_OID31077_v1_Neurology_II.tar
CCDC134,Q9H6E4,OID31413,v1,Oncology_II,syn52361544,CCDC134_Q9H6E4_OID31413_v1_Oncology_II.tar
CCDC28A,Q8IWP9,OID30973,v1,Neurology_II,syn52362474,CCDC28A_Q8IWP9_OID30973_v1_Neurology_II.tar
CCDC50,Q8IVM0,OID31001,v1,Neurology_II,syn52361604,CCDC50_Q8IVM0_OID31001_v1_Neurology_II.tar
CCDC80,Q76M96,OID20226,v1,Cardiometabolic,syn51471204,CCDC80_Q76M96_OID20226_v1_Cardiometabolic.tar
CCER2,I3L3R5,OID30221,v1,Cardiometabolic_II,syn52361493,CCER2_I3L3R5_OID30221_v1_Cardiometabolic_II.tar
CCL11,P51671,OID20668,v1,Inflammation,syn51468864,CCL11_P51671_OID20668_v1_Inflammation.tar
CCL13,Q99616,OID20655,v1,Inflammation,syn51470390,CCL13_Q99616_OID20655_v1_Inflammation.tar
CCL14,Q16627,OID20401,v1,Cardiometabolic,syn51469233,CCL14_Q16627_OID20401_v1_Cardiometabolic.tar
CCL15,Q16663,OID20328,v1,Cardiometabolic,syn51470271,CCL15_Q16663_OID20328_v1_Cardiometabolic.tar
CCL16,O15467,OID20334,v1,Cardiometabolic,syn51469581,CCL16_O15467_OID20334_v1_Cardiometabolic.tar
CCL17,Q92583,OID20745,v1,Inflammation,syn51468607,CCL17_Q92583_OID20745_v1_Inflammation.tar
CCL18,P55774,OID20395,v1,Cardiometabolic,syn51470901,CCL18_P55774_OID20395_v1_Cardiometabolic.tar
CCL19,Q99731,OID21030,v1,Neurology,syn51469963,CCL19_Q99731_OID21030_v1_Neurology.tar
CCL2,P13500,OID21004,v1,Neurology,syn51469435,CCL2_P13500_OID21004_v1_Neurology.tar
CCL20,P78556,OID20671,v1,Inflammation,syn51470739,CCL20_P78556_OID20671_v1_Inflammation.tar
CCL21,O00585,OID20686,v1,Inflammation,syn51468776,CCL21_O00585_OID20686_v1_Inflammation.tar
CCL22,O00626,OID20765,v1,Inflammation,syn51469155,CCL22_O00626_OID20765_v1_Inflammation.tar
CCL23,P55773,OID20693,v1,Inflammation,syn51471075,CCL23_P55773_OID20693_v1_Inflammation.tar
CCL24,O00175,OID20772,v1,Inflammation,syn51469503,CCL24_O00175_OID20772_v1_Inflammation.tar
CCL25,O15444,OID20674,v1,Inflammation,syn51469552,CCL25_O15444_OID20674_v1_Inflammation.tar
CCL26,Q9Y258,OID20546,v1,Inflammation,syn51469378,CCL26_Q9Y258_OID20546_v1_Inflammation.tar
CCL27,Q9Y4X3,OID20121,v1,Cardiometabolic,syn51468720,CCL27_Q9Y4X3_OID20121_v1_Cardiometabolic.tar
CCL28,Q9NRJ3,OID20569,v1,Inflammation,syn51469412,CCL28_Q9NRJ3_OID20569_v1_Inflammation.tar
CCL3,P10147,OID20610,v1,Inflammation,syn51470436,CCL3_P10147_OID20610_v1_Inflammation.tar
CCL4,P13236,OID20695,v1,Inflammation,syn51468729,CCL4_P13236_OID20695_v1_Inflammation.tar
CCL5,P13501,OID20412,v1,Cardiometabolic,syn51470183,CCL5_P13501_OID20412_v1_Cardiometabolic.tar
CCL7,P80098,OID20523,v1,Inflammation,syn51470007,CCL7_P80098_OID20523_v1_Inflammation.tar
CCL8,P80075,OID21466,v1,Oncology,syn51470942,CCL8_P80075_OID21466_v1_Oncology.tar
CCN1,O00622,OID21368,v1,Oncology,syn51469250,CCN1_O00622_OID21368_v1_Oncology.tar
CCN2,P29279,OID20709,v1,Inflammation,syn51469197,CCN2_P29279_OID20709_v1_Inflammation.tar
CCN3,P48745,OID20299,v1,Cardiometabolic,syn51470499,CCN3_P48745_OID20299_v1_Cardiometabolic.tar
CCN4,O95388,OID21444,v1,Oncology,syn51470375,CCN4_O95388_OID21444_v1_Oncology.tar
CCN5,O76076,OID21068,v1,Neurology,syn51469648,CCN5_O76076_OID21068_v1_Neurology.tar
CCND2,P30279,OID31316,v1,Oncology_II,syn52362084,CCND2_P30279_OID31316_v1_Oncology_II.tar
CCNE1,P24864,OID30456,v1,Inflammation_II,syn52362845,CCNE1_P24864_OID30456_v1_Inflammation_II.tar
CCS,O14618,OID20973,v1,Neurology,syn51469601,CCS_O14618_OID20973_v1_Neurology.tar
CCT5,P48643,OID21200,v1,Oncology,syn51468644,CCT5_P48643_OID21200_v1_Oncology.tar
CD101,Q93033,OID31480,v1,Oncology_II,syn52361697,CD101_Q93033_OID31480_v1_Oncology_II.tar
CD109,Q6YHK3,OID21108,v1,Neurology,syn51470814,CD109_Q6YHK3_OID21108_v1_Neurology.tar
CD14,P08571,OID20378,v1,Cardiometabolic,syn51469533,CD14_P08571_OID20378_v1_Cardiometabolic.tar
CD160,O95971,OID20647,v1,Inflammation,syn51470787,CD160_O95971_OID20647_v1_Inflammation.tar
CD163,Q86VB7,OID20360,v1,Cardiometabolic,syn51470836,CD163_Q86VB7_OID20360_v1_Cardiometabolic.tar
CD164,Q04900,OID21080,v1,Neurology,syn51468939,CD164_Q04900_OID21080_v1_Neurology.tar
CD164L2,Q6UWJ8,OID30922,v1,Neurology_II,syn52361522,CD164L2_Q6UWJ8_OID30922_v1_Neurology_II.tar
CD177,Q8N6Q3,OID21119,v1,Neurology,syn51468703,CD177_Q8N6Q3_OID21119_v1_Neurology.tar
CD1C,P29017,OID21483,v1,Oncology,syn51468688,CD1C_P29017_OID21483_v1_Oncology.tar
CD2,P06729,OID30097,v1,Cardiometabolic_II,syn52363049,CD2_P06729_OID30097_v1_Cardiometabolic_II.tar
CD200,P41217,OID20603,v1,Inflammation,syn51470287,CD200_P41217_OID20603_v1_Inflammation.tar
CD200R1,Q8TD46,OID20595,v1,Inflammation,syn51470470,CD200R1_Q8TD46_OID20595_v1_Inflammation.tar
CD207,Q9UJ71,OID21298,v1,Oncology,syn51468892,CD207_Q9UJ71_OID21298_v1_Oncology.tar
CD209,Q9NNX6,OID20262,v1,Cardiometabolic,syn51471349,CD209_Q9NNX6_OID20262_v1_Cardiometabolic.tar
CD22,P20273,OID20637,v1,Inflammation,syn51470228,CD22_P20273_OID20637_v1_Inflammation.tar
CD226,Q15762,OID30556,v1,Inflammation_II,syn52363420,CD226_Q15762_OID30556_v1_Inflammation_II.tar
CD244,Q9BZW8,OID20628,v1,Inflammation,syn51470024,CD244_Q9BZW8_OID20628_v1_Inflammation.tar
CD248,Q9HCU0,OID30394,v1,Cardiometabolic_II,syn52361939,CD248_Q9HCU0_OID30394_v1_Cardiometabolic_II.tar
CD27,P26842,OID21527,v1,Oncology,syn51471421,CD27_P26842_OID21527_v1_Oncology.tar
CD274,Q9NZQ7,OID20966,v1,Neurology,syn51469132,CD274_Q9NZQ7_OID20966_v1_Neurology.tar
CD276,Q5ZPR3,OID20680,v1,Inflammation,syn51469216,CD276_Q5ZPR3_OID20680_v1_Inflammation.tar
CD28,P10747,OID21265,v1,Oncology,syn51471416,CD28_P10747_OID21265_v1_Oncology.tar
CD2AP,Q9Y5K6,OID20177,v1,Cardiometabolic,syn51469680,CD2AP_Q9Y5K6_OID20177_v1_Cardiometabolic.tar
CD300A,Q9UGN4,OID30576,v1,Inflammation_II,syn52361869,CD300A_Q9UGN4_OID30576_v1_Inflammation_II.tar
CD300C,Q08708,OID21010,v1,Neurology,syn51469881,CD300C_Q08708_OID21010_v1_Neurology.tar
CD300E,Q496F6,OID21418,v1,Oncology,syn51470261,CD300E_Q496F6_OID21418_v1_Oncology.tar
CD300LF,Q8TDQ1,OID21469,v1,Oncology,syn51469934,CD300LF_Q8TDQ1_OID21469_v1_Oncology.tar
CD300LG,Q6UXG3,OID21130,v1,Neurology,syn51468780,CD300LG_Q6UXG3_OID21130_v1_Neurology.tar
CD302,Q8IX05,OID21328,v1,Oncology,syn51469057,CD302_Q8IX05_OID21328_v1_Oncology.tar
CD33,P20138,OID21472,v1,Oncology,syn51471257,CD33_P20138_OID21472_v1_Oncology.tar
CD34,P28906,OID21025,v1,Neurology,syn51470624,CD34_P28906_OID21025_v1_Neurology.tar
CD36,P16671,OID30485,v1,Inflammation_II,syn52363446,CD36_P16671_OID30485_v1_Inflammation_II.tar
CD38,P28907,OID21316,v1,Oncology,syn51470093,CD38_P28907_OID21316_v1_Oncology.tar
CD3D,P04234,OID30827,v1,Neurology_II,syn52361650,CD3D_P04234_OID30827_v1_Neurology_II.tar
CD3E,P07766,OID31302,v1,Oncology_II,syn52362635,CD3E_P07766_OID31302_v1_Oncology_II.tar
CD3G,P09693,OID30448,v1,Inflammation_II,syn52362553,CD3G_P09693_OID30448_v1_Inflammation_II.tar
CD4,P01730,OID20584,v1,Inflammation,syn51470975,CD4_P01730_OID20584_v1_Inflammation.tar
CD40,P25942,OID20724,v1,Inflammation,syn51469096,CD40_P25942_OID20724_v1_Inflammation.tar
CD40LG,P29965,OID20616,v1,Inflammation,syn51469525,CD40LG_P29965_OID20616_v1_Inflammation.tar
